3vv,,
Wavelength (nm),Intensity (a.u.),
490,1.458895206,
491.0400085,1.680516362,
491.9400024,2.03719449,
492.980011,2.472739697,
494.019989,2.764136553,
495.0700073,3.195017576,
495.9700012,3.701609612,
497.0100098,4.301000595,
498.0499878,5.050505161,
498.9500122,5.584137917,
500,6.312403202,
501.0599976,7.042006493,
501.9599915,7.518797398,
503.0299988,8.486713409,
503.9299927,8.899642944,
505,9.834663391,
506.0599976,10.41398811,
506.9599915,10.94005394,
508.0299988,11.34548092,
508.9299927,12.23221874,
510,12.45148849,
511.0400085,12.82688141,
511.9400024,13.04619312,
512.9799805,13.20678043,
514.0200195,13.32590771,
515.0700073,13.53595543,
515.9699707,13.22992992,
517.0100098,13.32529926,
518.0499878,13.42305279,
518.9500122,12.98198605,
520,12.69819164,
521.039978,12.47018147,
521.9400024,12.29920864,
522.9799805,11.95286942,
524.0200195,11.62743282,
525.0700073,11.37714767,
525.9699707,10.715662,
527.0100098,10.41252518,
528.0499878,9.980796814,
528.9500122,9.547768593,
530,9.202526093,
531.0200195,8.906978607,
532.0499878,8.57017231,
532.9400024,8.149811745,
533.9699707,7.752434254,
535,7.341334343,
536.0200195,7.154385567,
537.0499878,6.684288979,
537.9400024,6.58049202,
538.9699707,6.179221153,
540,5.904197216,
541.039978,5.82412529,
541.9400024,5.53003931,
542.9799805,5.432330608,
544.0200195,5.044351101,
545.0700073,4.970843315,
545.9699707,4.870472431,
547.0100098,4.64397192,
548.0499878,4.584527016,
548.9500122,4.265705585,
550,4.199038029,
551.0200195,4.104683876,
552.0499878,4.029447556,
552.9400024,3.856755733,
553.9699707,3.772728205,
555,3.684822321,
556.0200195,3.49666667,
557.0499878,3.421092749,
557.9400024,3.397804499,
558.9699707,3.290561676,
560,3.155850649,
561.039978,2.930565596,
561.9400024,2.955324888,
562.9799805,2.830714941,
564.0200195,2.699829102,
565.0700073,2.672825098,
565.9699707,2.469787598,
567.0100098,2.433118343,
568.0499878,2.317545176,
568.9500122,2.161671877,
570,2.147450447,
571.0200195,2.1031425,
572.0499878,1.989526868,
572.9400024,1.845050693,
573.9699707,1.844251513,
575,1.714345694,
576.0200195,1.692780733,
577.0499878,1.605164409,
577.9400024,1.526941657,
578.9699707,1.483522892,
580,1.416199446,
581.0200195,1.367165804,
582.0499878,1.256097913,
582.9400024,1.217537165,
583.9699707,1.173990011,
585,1.104233861,
586.0200195,1.077887654,
587.0499878,1.037326336,
587.9400024,0.9768710136,
588.9699707,0.9964687228,
590,0.9017185569,
591.0200195,0.9211885333,
592.0499878,0.8578782082,
592.9400024,0.8240100145,
593.9699707,0.7531183362,
595,0.7530736327,
596.0200195,0.6922830939,
597.0499878,0.6773050427,
597.9400024,0.6465948224,
598.9699707,0.6242785454,
600,0.636251092,

3vv,
3vv
Collection Time: 05.04.2021 14:56:37
Operator Name  :
Scan Software Version: 1.1(132)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          FL0910M005
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        490.00
Stop (nm)                         600.00
Ex. Wavelength (nm)               480.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Method Log     :
Method Name    : Default
Date/Time stamp: 05.04.2021 14:03:45
Method Modifications:
Overlayed Graphs Changed: 05.04.2021 14:33:57, Old:OFF, New:ON
Autoconvert Changed: 05.04.2021 14:33:57, Old:None, New:Ascii with Log
User Delta Stop Changed: 05.04.2021 14:33:57, Old: 450.00, New: 470.00
User Delta Increment Changed: 05.04.2021 14:33:57, Old:  10.00, New:   0.15
Excitation Wavelength Changed: 05.04.2021 14:33:57, Old: 350.00, New: 470.00
Emission Wavelength Changed: 05.04.2021 14:33:57, Old: 400.00, New: 470.00
Stop Wavelength Changed: 05.04.2021 14:33:57, Old: 600.00, New: 700.00
Peak Style Changed: 05.04.2021 14:34:30, Old:Peaks, New:Valleys
Peak Style Changed: 05.04.2021 14:34:30, Old:Valleys, New:Peaks Valleys
Peak Style Changed: 05.04.2021 14:34:30, Old:Peaks Valleys, New:Zero Cross
Peak Style Changed: 05.04.2021 14:34:30, Old:Zero Cross, New:Peaks
Peak Position Changed: 05.04.2021 14:34:32, Old:Top, New:Right
Emission Filter: Changed: 05.04.2021 14:35:51, Old:Open, New:430 - 1100 nm
Excitation Filter: Changed: 05.04.2021 14:35:51, Old:Auto, New:Open
Scan mode: Changed: 05.04.2021 14:35:51, Old:Emission, New:Excitation
User Delta Stop Changed: 05.04.2021 14:35:51, Old: 470.00, New: 540.00
Excitation Wavelength Changed: 05.04.2021 14:35:51, Old: 470.00, New: 250.00
Emission Wavelength Changed: 05.04.2021 14:35:51, Old: 470.00, New: 540.00
Stop Wavelength Changed: 05.04.2021 14:35:51, Old: 700.00, New: 530.00
Emission Filter: Changed: 05.04.2021 14:41:15, Old:430 - 1100 nm, New:Open
Excitation Filter: Changed: 05.04.2021 14:41:15, Old:Open, New:Auto
Scan mode: Changed: 05.04.2021 14:41:15, Old:Excitation, New:Emission
Excitation Wavelength Changed: 05.04.2021 14:41:15, Old: 250.00, New: 480.00
Emission Wavelength Changed: 05.04.2021 14:41:15, Old: 540.00, New: 490.00
Stop Wavelength Changed: 05.04.2021 14:41:15, Old: 530.00, New: 600.00
End Method Modifications

